PICKER_ID,THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,AMOUNT,PICKCAR_ID,PICK_ORDER
PICKER_MZN5,567947255,729,MZN5,3,5,4,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567947255,1167,MZN5,3,5,4,R,6,PICKCAR_MZN5,38
PICKER_MZN5,567947255,2167,MZN5,3,5,4,R,4,PICKCAR_MZN5,38
PICKER_MZN5,567947255,2465,MZN5,3,5,4,R,5,PICKCAR_MZN5,38
PICKER_MZN5,567947255,1882,MZN5,3,5,4,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567812541,2367,MZN5,3,6,3,R,1,PICKCAR_MZN5,39
PICKER_MZN5,567745355,2366,MZN5,3,6,3,R,1,PICKCAR_MZN5,39
PICKER_MZN5,567601345,2364,MZN5,3,6,3,L,2,PICKCAR_MZN5,39
PICKER_MZN5,567874170,2365,MZN5,3,6,3,L,1,PICKCAR_MZN5,39
PICKER_MZN5,567571796,2239,MZN5,3,6,4,L,2,PICKCAR_MZN5,39
PICKER_MZN5,567490713,2373,MZN5,3,7,1,R,1,PICKCAR_MZN5,40
PICKER_MZN5,567888332,735,MZN5,3,7,2,L,1,PICKCAR_MZN5,40
PICKER_MZN5,567888332,3185,MZN5,3,7,2,L,2,PICKCAR_MZN5,40
PICKER_MZN5,567888332,1393,MZN5,3,7,2,L,2,PICKCAR_MZN5,40
PICKER_MZN5,567749885,2056,MZN5,3,7,2,R,2,PICKCAR_MZN5,40
PICKER_MZN5,567888332,2351,MZN5,3,7,2,L,3,PICKCAR_MZN5,40
PICKER_MZN5,567208271,2359,MZN5,3,7,2,L,8,PICKCAR_MZN5,40
PICKER_MZN5,567763051,2368,MZN5,3,7,3,L,1,PICKCAR_MZN5,40
PICKER_MZN5,567729204,2370,MZN5,3,7,3,L,2,PICKCAR_MZN5,40
PICKER_MZN5,567729204,2369,MZN5,3,7,3,L,2,PICKCAR_MZN5,40
PICKER_MZN5,567658575,2375,MZN5,3,8,1,R,1,PICKCAR_MZN5,41
PICKER_MZN5,567705668,2377,MZN5,3,8,2,L,1,PICKCAR_MZN5,41
PICKER_MZN5,567729143,2376,MZN5,3,8,2,L,4,PICKCAR_MZN5,41
PICKER_MZN5,567874179,2378,MZN5,3,8,3,L,1,PICKCAR_MZN5,41
PICKER_MZN5,567568091,2379,MZN5,3,8,3,R,3,PICKCAR_MZN5,41
PICKER_MZN5,567846713,1525,MZN5,3,8,5,R,3,PICKCAR_MZN5,41
PICKER_MZN5,567846713,1789,MZN5,3,8,5,R,3,PICKCAR_MZN5,41
PICKER_MZN5,567846715,1925,MZN5,3,8,5,R,3,PICKCAR_MZN5,41
PICKER_MZN5,567749890,2055,MZN5,3,9,2,R,1,PICKCAR_MZN5,42
PICKER_MZN5,567865811,2382,MZN5,3,9,2,R,1,PICKCAR_MZN5,42
PICKER_MZN5,567947230,563,MZN5,3,9,3,R,3,PICKCAR_MZN5,42
PICKER_MZN5,567947230,564,MZN5,3,9,3,R,1,PICKCAR_MZN5,42
PICKER_MZN5,567888328,1759,MZN5,3,9,3,R,1,PICKCAR_MZN5,42
PICKER_MZN5,567947230,2323,MZN5,3,9,3,R,2,PICKCAR_MZN5,42
PICKER_MZN5,567947230,2324,MZN5,3,9,3,R,2,PICKCAR_MZN5,42
PICKER_MZN5,567947230,2810,MZN5,3,9,3,R,4,PICKCAR_MZN5,42
PICKER_MZN5,567947230,1983,MZN5,3,9,3,R,2,PICKCAR_MZN5,42
PICKER_MZN5,567865816,2281,MZN5,3,9,3,R,9,PICKCAR_MZN5,42
PICKER_MZN5,567947230,1571,MZN5,3,9,3,R,1,PICKCAR_MZN5,42
PICKER_MZN5,567947230,1997,MZN5,3,9,3,R,1,PICKCAR_MZN5,42
PICKER_MZN5,567865810,2382,MZN5,3,9,4,R,17,PICKCAR_MZN5,42
PICKER_MZN5,567865817,2383,MZN5,3,9,4,R,4,PICKCAR_MZN5,42
PICKER_MZN5,567846712,1923,MZN5,3,9,5,R,4,PICKCAR_MZN5,42
PICKER_MZN5,567554071,1441,MZN5,3,10,2,L,1,PICKCAR_MZN5,43
PICKER_MZN5,567644728,2003,MZN5,3,10,3,L,2,PICKCAR_MZN5,43
PICKER_MZN5,567718582,2384,MZN5,3,13,1,L,2,PICKCAR_MZN5,44
PICKER_MZN5,567718588,1706,MZN5,3,13,2,L,1,PICKCAR_MZN5,44
PICKER_MZN5,567654668,2386,MZN5,3,13,2,R,5,PICKCAR_MZN5,44
PICKER_MZN5,567712213,2387,MZN5,3,13,3,L,1,PICKCAR_MZN5,44
PICKER_MZN5,567712193,2024,MZN5,3,13,3,L,1,PICKCAR_MZN5,44
PICKER_MZN5,567700716,2385,MZN5,3,13,3,R,4,PICKCAR_MZN5,44
PICKER_MZN5,567700696,2389,MZN5,3,13,3,R,4,PICKCAR_MZN5,44
PICKER_MZN5,567654660,2390,MZN5,3,13,4,R,11,PICKCAR_MZN5,44
PICKER_MZN5,567885536,1698,MZN5,3,13,4,L,1,PICKCAR_MZN5,44
PICKER_MZN5,567716383,2006,MZN5,3,13,5,R,2,PICKCAR_MZN5,44
PICKER_MZN5,567704345,2894,MZN5,3,14,2,L,3,PICKCAR_MZN5,45
PICKER_MZN5,567700740,2345,MZN5,3,14,2,L,5,PICKCAR_MZN5,45
PICKER_MZN5,567673944,2748,MZN5,3,14,2,L,1,PICKCAR_MZN5,45
PICKER_MZN5,567729192,2392,MZN5,3,14,3,R,1,PICKCAR_MZN5,45
PICKER_MZN5,567589084,2662,MZN5,3,14,3,L,3,PICKCAR_MZN5,45
PICKER_MZN5,567492642,2666,MZN5,3,14,3,L,3,PICKCAR_MZN5,45
PICKER_MZN5,567548413,1648,MZN5,3,14,3,L,1,PICKCAR_MZN5,45
PICKER_MZN5,567414772,2663,MZN5,3,14,4,R,1,PICKCAR_MZN5,45
PICKER_MZN5,567444477,2554,MZN5,3,14,4,L,7,PICKCAR_MZN5,45
PICKER_MZN5,567885534,1499,MZN5,3,14,4,L,1,PICKCAR_MZN5,45
PICKER_MZN5,567651736,2362,MZN5,3,14,4,R,7,PICKCAR_MZN5,45
PICKER_MZN5,567961664,1989,MZN5,3,15,2,L,1,PICKCAR_MZN5,46
PICKER_MZN5,567961664,2047,MZN5,3,15,2,L,1,PICKCAR_MZN5,46
PICKER_MZN5,567947636,2394,MZN5,3,15,3,R,1,PICKCAR_MZN5,46
PICKER_MZN5,567651745,2361,MZN5,3,15,3,R,6,PICKCAR_MZN5,46
PICKER_MZN5,567715669,2397,MZN5,3,16,1,R,1,PICKCAR_MZN5,47
PICKER_MZN5,567316213,2395,MZN5,3,16,1,R,1,PICKCAR_MZN5,47
PICKER_MZN5,567715666,2396,MZN5,3,16,1,R,2,PICKCAR_MZN5,47
PICKER_MZN5,567507338,2771,MZN5,3,16,3,L,23,PICKCAR_MZN5,47
PICKER_MZN5,567885524,597,MZN5,3,16,4,L,1,PICKCAR_MZN5,47
PICKER_MZN5,567871596,1956,MZN5,3,17,4,R,1,PICKCAR_MZN5,48
PICKER_MZN5,567871596,1646,MZN5,3,17,4,R,1,PICKCAR_MZN5,48
PICKER_MZN5,567871596,1696,MZN5,3,17,4,R,1,PICKCAR_MZN5,48
PICKER_MZN5,4197311418,3034,MZN5,3,18,3,L,1,PICKCAR_MZN5,49
PICKER_MZN5,567673979,1663,MZN5,3,18,3,L,6,PICKCAR_MZN5,49
PICKER_MZN5,567673979,1916,MZN5,3,18,3,L,6,PICKCAR_MZN5,49
PICKER_MZN5,4197311397,2327,MZN5,3,18,3,L,1,PICKCAR_MZN5,49
PICKER_MZN5,4197311399,2563,MZN5,3,18,3,L,3,PICKCAR_MZN5,49
PICKER_MZN5,567673979,1918,MZN5,3,18,3,L,5,PICKCAR_MZN5,49
PICKER_MZN5,567836420,2398,MZN5,3,19,2,L,3,PICKCAR_MZN5,50
PICKER_MZN5,567867344,2399,MZN5,3,19,2,L,2,PICKCAR_MZN5,50
PICKER_MZN5,567504105,2094,MZN5,3,19,4,L,2,PICKCAR_MZN5,50
PICKER_MZN5,567745523,1914,MZN5,3,19,5,L,4,PICKCAR_MZN5,50
PICKER_MZN5,567732774,1959,MZN5,4,19,1,L,1,PICKCAR_MZN5,51
PICKER_MZN5,567732861,2428,MZN5,4,19,2,L,2,PICKCAR_MZN5,51
PICKER_MZN5,567651735,2391,MZN5,4,19,2,L,1,PICKCAR_MZN5,51
PICKER_MZN5,567582307,2426,MZN5,4,18,1,L,2,PICKCAR_MZN5,52
PICKER_MZN5,567732470,1959,MZN5,4,18,2,L,1,PICKCAR_MZN5,52
PICKER_MZN5,567876123,1866,MZN5,4,17,1,L,1,PICKCAR_MZN5,53
PICKER_MZN5,567848867,1713,MZN5,4,17,1,R,9,PICKCAR_MZN5,53
PICKER_MZN5,567848867,1764,MZN5,4,17,1,R,1,PICKCAR_MZN5,53
PICKER_MZN5,567876123,2422,MZN5,4,17,1,L,1,PICKCAR_MZN5,53
PICKER_MZN5,567229409,1533,MZN5,4,15,1,R,7,PICKCAR_MZN5,54
PICKER_MZN5,567229409,1598,MZN5,4,15,1,R,2,PICKCAR_MZN5,54
PICKER_MZN5,567740560,1926,MZN5,4,15,1,R,2,PICKCAR_MZN5,54
PICKER_MZN5,567229409,1987,MZN5,4,15,1,R,3,PICKCAR_MZN5,54
PICKER_MZN5,567229409,1710,MZN5,4,15,1,R,1,PICKCAR_MZN5,54
PICKER_MZN5,567428597,1953,MZN5,4,14,1,R,5,PICKCAR_MZN5,55
PICKER_MZN5,567640072,2518,MZN5,4,14,2,L,5,PICKCAR_MZN5,55
PICKER_MZN5,567542289,2519,MZN5,4,14,3,R,1,PICKCAR_MZN5,55
PICKER_MZN5,567625104,2658,MZN5,4,14,4,L,10,PICKCAR_MZN5,55
PICKER_MZN5,567625104,2659,MZN5,4,14,4,L,5,PICKCAR_MZN5,55
PICKER_MZN5,567749684,2657,MZN5,4,13,1,R,3,PICKCAR_MZN5,56
PICKER_MZN5,567250283,2416,MZN5,4,13,1,L,1,PICKCAR_MZN5,56
PICKER_MZN5,567412738,2419,MZN5,4,13,3,L,1,PICKCAR_MZN5,56
PICKER_MZN5,567638296,2420,MZN5,4,13,3,R,2,PICKCAR_MZN5,56
PICKER_MZN5,567875174,2189,MZN5,4,12,1,R,4,PICKCAR_MZN5,57
PICKER_MZN5,567636675,2417,MZN5,4,12,2,R,1,PICKCAR_MZN5,57
PICKER_MZN5,567746173,2566,MZN5,4,12,2,R,1,PICKCAR_MZN5,57
PICKER_MZN5,567739869,2446,MZN5,4,12,2,L,2,PICKCAR_MZN5,57
PICKER_MZN5,567636675,1622,MZN5,4,12,2,R,1,PICKCAR_MZN5,57
PICKER_MZN5,567739870,1887,MZN5,4,12,3,L,7,PICKCAR_MZN5,57
PICKER_MZN5,567746273,2418,MZN5,4,12,5,R,4,PICKCAR_MZN5,57
PICKER_MZN5,567746278,2136,MZN5,4,12,5,R,1,PICKCAR_MZN5,57
PICKER_MZN5,567396268,2482,MZN5,4,9,1,L,1,PICKCAR_MZN5,58
PICKER_MZN5,567768991,2483,MZN5,4,9,2,L,3,PICKCAR_MZN5,58
PICKER_MZN5,567851227,2415,MZN5,4,9,4,L,3,PICKCAR_MZN5,58
PICKER_MZN5,567822493,1529,MZN5,4,8,4,L,1,PICKCAR_MZN5,59
PICKER_MZN5,567870081,1990,MZN5,4,8,5,R,1,PICKCAR_MZN5,59
PICKER_MZN5,567964605,332,MZN5,4,7,1,L,2,PICKCAR_MZN5,60
PICKER_MZN5,567652961,2411,MZN5,4,6,1,R,4,PICKCAR_MZN5,61
PICKER_MZN5,567652960,2412,MZN5,4,6,1,R,2,PICKCAR_MZN5,61
PICKER_MZN5,567762449,2413,MZN5,4,6,3,L,1,PICKCAR_MZN5,61
PICKER_MZN5,567964603,381,MZN5,4,6,4,L,2,PICKCAR_MZN5,61
PICKER_MZN5,567704592,1609,MZN5,4,6,4,R,1,PICKCAR_MZN5,61
PICKER_MZN5,567830682,1867,MZN5,4,5,1,L,1,PICKCAR_MZN5,62
PICKER_MZN5,567681718,2409,MZN5,4,5,2,L,1,PICKCAR_MZN5,62
PICKER_MZN5,567681696,2299,MZN5,4,5,2,R,2,PICKCAR_MZN5,62
PICKER_MZN5,567681723,2303,MZN5,4,5,2,L,1,PICKCAR_MZN5,62
PICKER_MZN5,567681696,2410,MZN5,4,5,2,R,2,PICKCAR_MZN5,62
PICKER_MZN5,567744511,2199,MZN5,4,5,3,R,2,PICKCAR_MZN5,62
PICKER_MZN5,567830683,1875,MZN5,4,4,2,R,2,PICKCAR_MZN5,63
PICKER_MZN5,567830683,1874,MZN5,4,4,2,R,1,PICKCAR_MZN5,63
PICKER_MZN5,567502783,2215,MZN5,4,4,5,L,1,PICKCAR_MZN5,63
PICKER_MZN5,567865977,2168,MZN5,4,3,2,L,2,PICKCAR_MZN5,64
PICKER_MZN5,567755538,1787,MZN5,4,3,3,R,2,PICKCAR_MZN5,64
PICKER_MZN5,567754812,2105,MZN5,4,3,4,L,1,PICKCAR_MZN5,64
PICKER_MZN5,567749998,2318,MZN5,4,3,4,L,4,PICKCAR_MZN5,64
PICKER_MZN5,567754686,2133,MZN5,4,3,4,L,1,PICKCAR_MZN5,64
PICKER_MZN5,567754686,2170,MZN5,4,3,4,L,1,PICKCAR_MZN5,64
PICKER_MZN5,567681720,2302,MZN5,4,2,1,R,5,PICKCAR_MZN5,65
PICKER_MZN5,567681744,2405,MZN5,4,2,1,L,3,PICKCAR_MZN5,65
PICKER_MZN5,567681719,1762,MZN5,4,2,1,L,3,PICKCAR_MZN5,65
PICKER_MZN5,567681744,2071,MZN5,4,2,1,L,2,PICKCAR_MZN5,65
PICKER_MZN5,567754695,2406,MZN5,4,2,2,L,2,PICKCAR_MZN5,65
PICKER_MZN5,567433626,2509,MZN5,4,2,2,R,3,PICKCAR_MZN5,65
PICKER_MZN5,567433626,2025,MZN5,4,2,2,R,3,PICKCAR_MZN5,65
PICKER_MZN5,567887226,2429,MZN5,5,2,4,L,2,PICKCAR_MZN5,66
PICKER_MZN5,567858423,2430,MZN5,5,3,3,L,3,PICKCAR_MZN5,67
PICKER_MZN5,567655853,2431,MZN5,5,3,4,L,3,PICKCAR_MZN5,67
PICKER_MZN5,567883241,2433,MZN5,5,4,2,R,4,PICKCAR_MZN5,68
PICKER_MZN5,567883242,2434,MZN5,5,4,2,R,2,PICKCAR_MZN5,68
PICKER_MZN5,567883240,2438,MZN5,5,4,2,R,1,PICKCAR_MZN5,68
PICKER_MZN5,567946342,2435,MZN5,5,5,1,R,1,PICKCAR_MZN5,69
PICKER_MZN5,567890471,2437,MZN5,5,5,3,L,2,PICKCAR_MZN5,69
PICKER_MZN5,567775211,2596,MZN5,5,6,1,L,3,PICKCAR_MZN5,70
PICKER_MZN5,567745346,2604,MZN5,5,6,2,R,2,PICKCAR_MZN5,70
PICKER_MZN5,567890496,1463,MZN5,5,7,4,L,1,PICKCAR_MZN5,71
PICKER_MZN5,567946248,2441,MZN5,5,8,4,R,1,PICKCAR_MZN5,72
PICKER_MZN5,567946248,2203,MZN5,5,8,4,R,9,PICKCAR_MZN5,72
PICKER_MZN5,567874032,2319,MZN5,5,9,1,L,1,PICKCAR_MZN5,73
PICKER_MZN5,567946273,2442,MZN5,5,9,2,R,1,PICKCAR_MZN5,73
PICKER_MZN5,567890605,1447,MZN5,5,9,2,L,2,PICKCAR_MZN5,73
PICKER_MZN5,567946282,2039,MZN5,5,9,4,R,1,PICKCAR_MZN5,73
PICKER_MZN5,567946279,2443,MZN5,5,9,4,R,1,PICKCAR_MZN5,73
PICKER_MZN5,567745321,2432,MZN5,5,10,2,L,3,PICKCAR_MZN5,74
PICKER_MZN5,567874026,2444,MZN5,5,11,1,R,1,PICKCAR_MZN5,75
PICKER_MZN5,567874026,2048,MZN5,5,11,1,R,1,PICKCAR_MZN5,75
PICKER_MZN5,567744513,2192,MZN5,5,11,2,L,3,PICKCAR_MZN5,75
PICKER_MZN5,567704283,2753,MZN5,5,11,2,R,2,PICKCAR_MZN5,75
PICKER_MZN5,567962221,198,MZN5,5,11,4,R,1,PICKCAR_MZN5,75
PICKER_MZN5,567962227,556,MZN5,5,11,4,R,2,PICKCAR_MZN5,75
PICKER_MZN5,567759024,2447,MZN5,5,12,1,R,10,PICKCAR_MZN5,76
PICKER_MZN5,567759199,1662,MZN5,5,12,1,L,1,PICKCAR_MZN5,76
PICKER_MZN5,567759102,2448,MZN5,5,12,2,L,3,PICKCAR_MZN5,76
PICKER_MZN5,567759102,2449,MZN5,5,12,2,L,3,PICKCAR_MZN5,76
PICKER_MZN5,567780766,1672,MZN5,5,12,2,R,3,PICKCAR_MZN5,76
PICKER_MZN5,567780766,1625,MZN5,5,12,2,R,2,PICKCAR_MZN5,76
PICKER_MZN5,567962233,1096,MZN5,5,12,4,R,1,PICKCAR_MZN5,76
PICKER_MZN5,567962233,1502,MZN5,5,12,4,R,5,PICKCAR_MZN5,76
PICKER_MZN5,567962233,1689,MZN5,5,12,4,R,4,PICKCAR_MZN5,76
PICKER_MZN5,567749689,2063,MZN5,5,13,2,R,7,PICKCAR_MZN5,77
PICKER_MZN5,567962234,1102,MZN5,5,13,3,L,1,PICKCAR_MZN5,77
PICKER_MZN5,567874035,2453,MZN5,5,14,2,L,1,PICKCAR_MZN5,78
PICKER_MZN5,567874035,1779,MZN5,5,14,2,L,1,PICKCAR_MZN5,78
PICKER_MZN5,567759186,1665,MZN5,5,14,4,L,2,PICKCAR_MZN5,78
PICKER_MZN5,567865978,2407,MZN5,5,15,1,L,4,PICKCAR_MZN5,79
PICKER_MZN5,567758456,2123,MZN5,5,16,2,R,1,PICKCAR_MZN5,80
PICKER_MZN5,567864708,2423,MZN5,5,16,2,L,1,PICKCAR_MZN5,80
PICKER_MZN5,567864708,1660,MZN5,5,16,2,L,1,PICKCAR_MZN5,80
PICKER_MZN5,567495140,1870,MZN5,5,16,4,R,1,PICKCAR_MZN5,80
PICKER_MZN5,567857829,2455,MZN5,5,16,4,L,1,PICKCAR_MZN5,80
PICKER_MZN5,567739263,2087,MZN5,5,17,2,R,6,PICKCAR_MZN5,81
PICKER_MZN5,567630939,1700,MZN5,5,17,3,R,3,PICKCAR_MZN5,81
PICKER_MZN5,567630939,1711,MZN5,5,17,3,R,2,PICKCAR_MZN5,81
PICKER_MZN5,567738756,1985,MZN5,5,17,3,R,1,PICKCAR_MZN5,81
PICKER_MZN5,567738756,1986,MZN5,5,17,3,R,2,PICKCAR_MZN5,81
PICKER_MZN5,567874552,2458,MZN5,5,18,3,R,1,PICKCAR_MZN5,82
PICKER_MZN5,567874552,1666,MZN5,5,18,3,R,1,PICKCAR_MZN5,82
PICKER_MZN5,567617653,2472,MZN5,6,15,1,R,1,PICKCAR_MZN5,83
PICKER_MZN5,567870152,2296,MZN5,6,15,2,L,3,PICKCAR_MZN5,83
PICKER_MZN5,567870147,2300,MZN5,6,15,3,L,4,PICKCAR_MZN5,83
PICKER_MZN5,567835718,2473,MZN5,6,15,4,L,1,PICKCAR_MZN5,83
PICKER_MZN5,567518291,1954,MZN5,6,15,4,R,1,PICKCAR_MZN5,83
PICKER_MZN5,567518291,1984,MZN5,6,15,4,R,2,PICKCAR_MZN5,83
PICKER_MZN5,567518291,1995,MZN5,6,15,4,R,3,PICKCAR_MZN5,83
PICKER_MZN5,567518291,2080,MZN5,6,15,4,R,2,PICKCAR_MZN5,83
PICKER_MZN5,567518291,2095,MZN5,6,15,4,R,1,PICKCAR_MZN5,83
PICKER_MZN5,567518291,2151,MZN5,6,15,4,R,1,PICKCAR_MZN5,83
PICKER_MZN5,567865667,2471,MZN5,6,14,2,R,1,PICKCAR_MZN5,84
PICKER_MZN5,567865667,2051,MZN5,6,14,2,R,1,PICKCAR_MZN5,84
PICKER_MZN5,567548409,2153,MZN5,6,14,3,R,1,PICKCAR_MZN5,84
PICKER_MZN5,567865728,2380,MZN5,6,14,4,R,7,PICKCAR_MZN5,84
PICKER_MZN5,567871828,1149,MZN5,6,14,4,L,1,PICKCAR_MZN5,84
PICKER_MZN5,567871821,1649,MZN5,6,13,1,L,1,PICKCAR_MZN5,85
PICKER_MZN5,567740821,2408,MZN5,6,13,2,R,2,PICKCAR_MZN5,85
PICKER_MZN5,567740821,2091,MZN5,6,13,2,R,8,PICKCAR_MZN5,85
PICKER_MZN5,567881698,2470,MZN5,6,13,3,L,1,PICKCAR_MZN5,85
PICKER_MZN5,567073032,1485,MZN5,6,12,1,L,7,PICKCAR_MZN5,86
PICKER_MZN5,567073032,1486,MZN5,6,12,1,L,6,PICKCAR_MZN5,86
PICKER_MZN5,567741262,2092,MZN5,6,12,1,R,3,PICKCAR_MZN5,86
PICKER_MZN5,567585653,1536,MZN5,6,12,2,R,2,PICKCAR_MZN5,86
PICKER_MZN5,567846579,2469,MZN5,6,12,2,R,1,PICKCAR_MZN5,86
PICKER_MZN5,567846579,1913,MZN5,6,12,2,R,3,PICKCAR_MZN5,86
PICKER_MZN5,567833039,2070,MZN5,6,12,3,L,3,PICKCAR_MZN5,86
PICKER_MZN5,567739875,2457,MZN5,6,11,1,L,2,PICKCAR_MZN5,87
PICKER_MZN5,567739875,1888,MZN5,6,11,1,L,5,PICKCAR_MZN5,87
PICKER_MZN5,567761588,2468,MZN5,6,11,3,R,4,PICKCAR_MZN5,87
PICKER_MZN5,567729249,1537,MZN5,6,11,5,L,2,PICKCAR_MZN5,87
PICKER_MZN5,567729246,1749,MZN5,6,11,5,R,1,PICKCAR_MZN5,87
PICKER_MZN5,567652968,2440,MZN5,6,10,3,L,2,PICKCAR_MZN5,88
PICKER_MZN5,567876060,2466,MZN5,6,10,4,R,1,PICKCAR_MZN5,88
PICKER_MZN5,567723465,1839,MZN5,8,9,3,L,2,PICKCAR_MZN5,89
PICKER_MZN5,567595309,1435,MZN5,8,8,3,L,2,PICKCAR_MZN5,90
PICKER_MZN5,567241912,1784,MZN5,8,8,3,L,1,PICKCAR_MZN5,90
PICKER_MZN5,567661350,1842,MZN5,8,8,3,L,2,PICKCAR_MZN5,90
PICKER_MZN5,567794416,1437,MZN5,8,8,4,L,2,PICKCAR_MZN5,90
PICKER_MZN5,567865679,2517,MZN5,8,5,2,L,1,PICKCAR_MZN5,91
PICKER_MZN5,567865661,1607,MZN5,8,5,3,R,5,PICKCAR_MZN5,91
PICKER_MZN5,567715573,2515,MZN5,8,4,2,L,1,PICKCAR_MZN5,92
PICKER_MZN5,567715558,2516,MZN5,8,4,3,L,1,PICKCAR_MZN5,92
PICKER_MZN5,567716046,1967,MZN5,8,3,1,L,18,PICKCAR_MZN5,93
PICKER_MZN5,567716046,1968,MZN5,8,3,1,L,10,PICKCAR_MZN5,93
PICKER_MZN5,567712058,1432,MZN5,8,3,1,L,7,PICKCAR_MZN5,93
PICKER_MZN5,567716046,2224,MZN5,8,3,1,L,10,PICKCAR_MZN5,93
PICKER_MZN5,567715569,2513,MZN5,8,3,2,L,8,PICKCAR_MZN5,93
PICKER_MZN5,567341410,2514,MZN5,8,3,2,R,2,PICKCAR_MZN5,93
PICKER_MZN5,567865662,2452,MZN5,8,3,2,L,5,PICKCAR_MZN5,93
PICKER_MZN5,567746180,1754,MZN5,8,3,3,R,2,PICKCAR_MZN5,93
PICKER_MZN5,567874094,2341,MZN5,8,3,4,L,1,PICKCAR_MZN5,93
PICKER_MZN5,567716017,2044,MZN5,8,2,1,L,17,PICKCAR_MZN5,94
PICKER_MZN5,567716018,1431,MZN5,8,2,1,L,6,PICKCAR_MZN5,94
PICKER_MZN5,567716018,1971,MZN5,8,2,1,L,9,PICKCAR_MZN5,94
PICKER_MZN5,567712057,2041,MZN5,8,2,1,L,13,PICKCAR_MZN5,94
PICKER_MZN5,567865663,2425,MZN5,8,2,2,L,1,PICKCAR_MZN5,94
PICKER_MZN5,567865683,1594,MZN5,8,2,2,L,2,PICKCAR_MZN5,94
PICKER_MZN5,1217024347,2164,MZN5,9,1,2,R,1,PICKCAR_MZN5,95
PICKER_MZN5,567553977,2580,MZN5,9,1,2,R,4,PICKCAR_MZN5,95
PICKER_MZN5,567498464,1427,MZN5,9,3,5,R,2,PICKCAR_MZN5,96
PICKER_MZN5,567697976,2537,MZN5,9,4,1,L,4,PICKCAR_MZN5,97
PICKER_MZN5,567702214,1960,MZN5,9,4,1,R,3,PICKCAR_MZN5,97
PICKER_MZN5,567781984,2538,MZN5,9,4,2,L,3,PICKCAR_MZN5,97
PICKER_MZN5,567781984,2720,MZN5,9,4,2,L,1,PICKCAR_MZN5,97
PICKER_MZN5,567904004,1433,MZN5,9,4,4,L,1,PICKCAR_MZN5,97
PICKER_MZN5,567762021,2706,MZN5,9,4,5,L,1,PICKCAR_MZN5,97
PICKER_MZN5,567898186,1883,MZN5,9,4,7,L,1,PICKCAR_MZN5,97
PICKER_MZN5,567898198,1538,MZN5,9,5,2,L,1,PICKCAR_MZN5,98
PICKER_MZN5,4197298109,2542,MZN5,9,5,6,L,1,PICKCAR_MZN5,98
PICKER_MZN5,567542539,1793,MZN5,9,6,2,R,3,PICKCAR_MZN5,99
PICKER_MZN5,4197192818,2310,MZN5,9,6,6,L,2,PICKCAR_MZN5,99
PICKER_MZN5,567425968,2584,MZN5,9,6,6,L,1,PICKCAR_MZN5,99
PICKER_MZN5,567425968,2869,MZN5,9,6,6,L,1,PICKCAR_MZN5,99
PICKER_MZN5,567699203,2540,MZN5,9,6,7,R,1,PICKCAR_MZN5,99
PICKER_MZN5,567699211,2546,MZN5,9,7,7,R,3,PICKCAR_MZN5,100
PICKER_MZN5,567821441,1799,MZN5,9,8,3,L,4,PICKCAR_MZN5,101
PICKER_MZN5,567699205,2547,MZN5,9,8,7,L,1,PICKCAR_MZN5,101
PICKER_MZN5,567699204,2548,MZN5,9,8,7,L,1,PICKCAR_MZN5,101
PICKER_MZN5,567699207,2549,MZN5,9,8,7,L,3,PICKCAR_MZN5,101
PICKER_MZN5,567941825,2222,MZN5,9,10,1,L,5,PICKCAR_MZN5,102
PICKER_MZN5,567327915,2550,MZN5,9,10,3,L,1,PICKCAR_MZN5,102
PICKER_MZN5,567508708,2551,MZN5,9,10,4,R,1,PICKCAR_MZN5,102
PICKER_MZN5,4197209927,2235,MZN5,9,10,5,R,1,PICKCAR_MZN5,102
PICKER_MZN5,567306040,2552,MZN5,9,10,6,L,5,PICKCAR_MZN5,102
PICKER_MZN5,567598810,2264,MZN5,9,10,7,L,1,PICKCAR_MZN5,102
PICKER_MZN5,567740442,2571,MZN5,10,10,1,L,3,PICKCAR_MZN5,103
PICKER_MZN5,567740442,2522,MZN5,10,10,1,L,1,PICKCAR_MZN5,103
PICKER_MZN5,567478030,2643,MZN5,10,10,2,L,1,PICKCAR_MZN5,103
PICKER_MZN5,567568551,2917,MZN5,10,10,5,R,1,PICKCAR_MZN5,103
PICKER_MZN5,567577682,2572,MZN5,10,10,6,L,3,PICKCAR_MZN5,103
PICKER_MZN5,567704368,2573,MZN5,10,10,6,R,2,PICKCAR_MZN5,103
PICKER_MZN5,567780219,2574,MZN5,10,10,6,R,1,PICKCAR_MZN5,103
PICKER_MZN5,4197209869,2439,MZN5,10,9,6,R,1,PICKCAR_MZN5,104
PICKER_MZN5,4197203611,2568,MZN5,10,8,3,R,1,PICKCAR_MZN5,105
PICKER_MZN5,567740650,1929,MZN5,10,7,2,L,1,PICKCAR_MZN5,106
PICKER_MZN5,4197157530,2978,MZN5,10,7,5,L,2,PICKCAR_MZN5,106
PICKER_MZN5,567943320,703,MZN5,10,7,5,L,1,PICKCAR_MZN5,106
PICKER_MZN5,567516993,2270,MZN5,10,7,6,L,2,PICKCAR_MZN5,106
